CLIENTE,CREDITO,PRODUCTO,MONTO,SUCURSAL,EJECUTIVO,TIPO,FECHA_FORMALIZACION,SUCURSAL_2,TERRITORIO,ZONA,Cliente_sibamex,TIPO_2,FileName,FileDate,ID,Week,Year,Oficina_meta,META_NUEVOS_CASOS,META_NUEVOS_MONTO,META_RECOMPRA_CASOS,META_RECOMPRA_MONTO,n_registros,MetaMonto_por_registro,MetaCasos_por_registro
122031,3173181,15105,50000.0,53,YTB,RECOMPRA,2026-03-03,53,SUR PONIENTE,Zona 05,5393131,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,53.0,0.0,44000.0,0.0,436000.0,4,109000.0,0.0
128829,3173198,15110,5350.0,32,VRZ,RECOMPRA,2026-03-03,32,SUR PONIENTE,Zona 08,3292885,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,32.0,0.0,44000.0,0.0,601000.0,6,100166.66666666667,0.0
90144,3173200,15105,78350.0,85,WDK,RECOMPRA,2026-03-03,85,SUR PONIENTE,Zona 09,8397766,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,85.0,0.0,44000.0,0.0,844000.0,8,105500.0,0.0
45873,3173219,15105,35350.0,629,KXJ,RECOMPRA,2026-03-03,629,ARCO NORTE,Zona 39,56298513,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,629.0,0.0,60000.0,0.0,520000.0,1,520000.0,0.0
43833,3173223,15105,83350.0,32,YVH,RECOMPRA,2026-03-03,32,SUR PONIENTE,Zona 08,7197907,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,32.0,0.0,44000.0,0.0,601000.0,6,100166.66666666667,0.0
131840,3173242,15105,15350.0,621,XSB,NUEVO,2026-03-03,621,ARCO NORTE,Zona 28,131840,NUEVO,03-03-2026_18.xls,2026-03-03,18,10,2026,621.0,0.0,45000.0,0.0,470000.0,1,45000.0,0.0
129062,3173251,15105,16700.0,48,YOW,RECOMPRA,2026-03-03,48,ARCO NORTE,Zona 29,4892779,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,48.0,0.0,60000.0,0.0,1200000.0,2,600000.0,0.0
41101,3173266,15105,16350.0,42,ZEI,RECOMPRA,2026-03-03,42,ARCO NORTE,Zona 25,2796819,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,42.0,0.0,15000.0,0.0,470000.0,9,52222.22222222222,0.0
50303,3173293,15105,15000.0,341,ZGB,RECOMPRA,2026-03-03,341,SUR PONIENTE,Zona 10,34199171,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,341.0,0.0,44000.0,0.0,472000.0,1,472000.0,0.0
85245,3173304,15105,18500.0,85,TWP,RECOMPRA,2026-03-03,85,SUR PONIENTE,Zona 09,8798829,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,85.0,0.0,44000.0,0.0,844000.0,8,105500.0,0.0
20055,3173324,15105,43100.0,342,PHE,RECOMPRA,2026-03-03,342,SUR PONIENTE,Zona 03,34294535,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,342.0,0.0,44000.0,0.0,971000.0,9,107888.88888888889,0.0
63601,3173349,15105,33744.0,350,XNZ,RECOMPRA,2026-03-03,350,SUR PONIENTE,Zona 12,35095583,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,350.0,0.0,44000.0,0.0,451000.0,1,451000.0,0.0
129702,3173351,15105,11350.0,627,VDN,RECOMPRA,2026-03-03,627,ARCO NORTE,Zona 24,62796115,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,627.0,0.0,45000.0,0.0,340000.0,3,113333.33333333333,0.0
47228,3173373,15105,35000.0,981,YDH,RECOMPRA,2026-03-03,981,ARCO NORTE,Zona 34,15194586,RECOMPRA,03-03-2026_18.xls,2026-03-03,18,10,2026,981.0,0.0,60000.0,0.0,590000.0,6,98333.33333333333,0.0
111847,3173982,15105,11350.0,1,SRF,RECOMPRA,2026-03-04,332,SUR PONIENTE,Zona 10,33296172,RECOMPRA,04-03-2026_12.xls,2026-03-04,12,10,2026,,,,,,3,,
33591,3174012,15105,42350.0,1,RNX,RECOMPRA,2026-03-04,642,ARCO NORTE,Zona 40,64294720,RECOMPRA,04-03-2026_12.xls,2026-03-04,12,10,2026,,,,,,3,,
131854,3174158,15105,10350.0,562,XCG,NUEVO,2026-03-04,562,ARCO NORTE,Zona 35,131854,NUEVO,04-03-2026_12.xls,2026-03-04,12,10,2026,562.0,0.0,45000.0,0.0,330000.0,1,45000.0,0.0
107950,3174161,15105,15580.0,345,UIQ,RECOMPRA,2026-03-04,345,SUR PONIENTE,Zona 03,34594742,RECOMPRA,04-03-2026_12.xls,2026-03-04,12,10,2026,345.0,0.0,44000.0,0.0,1155000.0,3,385000.0,0.0
106408,3174210,15105,15000.0,101,LRX,RECOMPRA,2026-03-04,101,SUR PONIENTE,Zona 09,10193571,NUEVO,04-03-2026_12.xls,2026-03-04,12,10,2026,101.0,0.0,44000.0,0.0,387000.0,1,44000.0,0.0
48602,3174238,15105,79800.0,101,LRX,RECOMPRA,2026-03-04,101,SUR PONIENTE,Zona 09,10499203,RECOMPRA,04-03-2026_12.xls,2026-03-04,12,10,2026,101.0,0.0,44000.0,0.0,387000.0,1,387000.0,0.0
126126,3174245,15105,8350.0,603,HLS,RECOMPRA,2026-03-04,603,SUR PONIENTE,Zona 04,81199937,RECOMPRA,04-03-2026_12.xls,2026-03-04,12,10,2026,603.0,0.0,44000.0,0.0,513000.0,2,256500.0,0.0
60525,3174261,15105,34350.0,344,YNB,RECOMPRA,2026-03-04,344,SUR PONIENTE,Zona 07,34498456,RECOMPRA,04-03-2026_12.xls,2026-03-04,12,10,2026,344.0,0.0,44000.0,0.0,712000.0,3,237333.33333333334,0.0
96636,3174290,15105,30350.0,566,LWK,RECOMPRA,2026-03-04,566,ARCO NORTE,Zona 32,56696512,RECOMPRA,04-03-2026_12.xls,2026-03-04,12,10,2026,566.0,0.0,90000.0,0.0,380000.0,1,380000.0,0.0
24598,3174302,15105,30575.0,215,VZY,RECOMPRA,2026-03-04,215,SUR PONIENTE,Zona 02,21595574,RECOMPRA,04-03-2026_12.xls,2026-03-04,12,10,2026,215.0,0.0,44000.0,0.0,504000.0,3,168000.0,0.0
122261,3174335,15105,80574.0,215,VZY,RECOMPRA,2026-03-04,215,SUR PONIENTE,Zona 02,21595531,RECOMPRA,04-03-2026_12.xls,2026-03-04,12,10,2026,215.0,0.0,44000.0,0.0,504000.0,3,168000.0,0.0
47060,3174343,15105,13550.0,343,FLO,RECOMPRA,2026-03-04,343,SUR PONIENTE,Zona 03,34396710,RECOMPRA,04-03-2026_12.xls,2026-03-04,12,10,2026,343.0,0.0,44000.0,0.0,769000.0,2,384500.0,0.0
131855,3174395,15105,28000.0,133,UKD,NUEVO,2026-03-04,133,SUR PONIENTE,Zona 01,131855,NUEVO,04-03-2026_12.xls,2026-03-04,12,10,2026,133.0,0.0,44000.0,0.0,628000.0,1,44000.0,0.0
52322,3174405,15105,10574.0,24,RJL,RECOMPRA,2026-03-04,24,ARCO NORTE,Zona 37,2595387,RECOMPRA,04-03-2026_12.xls,2026-03-04,12,10,2026,24.0,0.0,45000.0,0.0,610000.0,1,610000.0,0.0
111847,3173982,15105,11350.0,1,SRF,RECOMPRA,2026-03-04,332,SUR PONIENTE,Zona 10,33296172,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,,,,,,7,,
33591,3174012,15105,42350.0,1,RNX,RECOMPRA,2026-03-04,642,ARCO NORTE,Zona 40,64294720,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,,,,,,7,,
131854,3174158,15105,10350.0,562,XCG,NUEVO,2026-03-04,562,ARCO NORTE,Zona 35,131854,NUEVO,04-03-2026_15.xls,2026-03-04,15,10,2026,562.0,0.0,45000.0,0.0,330000.0,1,45000.0,0.0
107950,3174161,15105,15580.0,345,UIQ,RECOMPRA,2026-03-04,345,SUR PONIENTE,Zona 03,34594742,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,345.0,0.0,44000.0,0.0,1155000.0,7,165000.0,0.0
106408,3174210,15105,15000.0,101,LRX,RECOMPRA,2026-03-04,101,SUR PONIENTE,Zona 09,10193571,NUEVO,04-03-2026_15.xls,2026-03-04,15,10,2026,101.0,0.0,44000.0,0.0,387000.0,1,44000.0,0.0
48602,3174238,15105,79800.0,101,LRX,RECOMPRA,2026-03-04,101,SUR PONIENTE,Zona 09,10499203,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,101.0,0.0,44000.0,0.0,387000.0,2,193500.0,0.0
126126,3174245,15105,8350.0,603,HLS,RECOMPRA,2026-03-04,603,SUR PONIENTE,Zona 04,81199937,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,603.0,0.0,44000.0,0.0,513000.0,5,102600.0,0.0
60525,3174261,15105,34350.0,344,YNB,RECOMPRA,2026-03-04,344,SUR PONIENTE,Zona 07,34498456,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,344.0,0.0,44000.0,0.0,712000.0,5,142400.0,0.0
96636,3174290,15105,30350.0,566,LWK,RECOMPRA,2026-03-04,566,ARCO NORTE,Zona 32,56696512,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,566.0,0.0,90000.0,0.0,380000.0,3,126666.66666666667,0.0
24598,3174302,15105,30575.0,215,VZY,RECOMPRA,2026-03-04,215,SUR PONIENTE,Zona 02,21595574,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,215.0,0.0,44000.0,0.0,504000.0,4,126000.0,0.0
122261,3174335,15105,80574.0,215,VZY,RECOMPRA,2026-03-04,215,SUR PONIENTE,Zona 02,21595531,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,215.0,0.0,44000.0,0.0,504000.0,4,126000.0,0.0
47060,3174343,15105,13550.0,343,FLO,RECOMPRA,2026-03-04,343,SUR PONIENTE,Zona 03,34396710,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,343.0,0.0,44000.0,0.0,769000.0,12,64083.333333333336,0.0
131855,3174395,15105,28000.0,133,UKD,NUEVO,2026-03-04,133,SUR PONIENTE,Zona 01,131855,NUEVO,04-03-2026_15.xls,2026-03-04,15,10,2026,133.0,0.0,44000.0,0.0,628000.0,1,44000.0,0.0
52322,3174405,15105,10574.0,24,RJL,RECOMPRA,2026-03-04,24,ARCO NORTE,Zona 37,2595387,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,24.0,0.0,45000.0,0.0,610000.0,2,305000.0,0.0
43820,3174442,15105,21750.0,331,ZGB,RECOMPRA,2026-03-04,331,SUR PONIENTE,Zona 06,32195837,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,331.0,0.0,44000.0,0.0,442000.0,1,442000.0,0.0
50037,3174514,15105,44350.0,101,LRX,RECOMPRA,2026-03-04,101,SUR PONIENTE,Zona 09,10498770,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,101.0,0.0,44000.0,0.0,387000.0,2,193500.0,0.0
131858,3174521,15105,6350.0,565,XRJ,NUEVO,2026-03-04,565,ARCO NORTE,Zona 32,131858,NUEVO,04-03-2026_15.xls,2026-03-04,15,10,2026,565.0,0.0,60000.0,0.0,300000.0,4,15000.0,0.0
100458,3174530,15105,19350.0,49,QVR,RECOMPRA,2026-03-04,49,ARCO NORTE,Zona 27,4391693,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,49.0,0.0,30000.0,0.0,960000.0,4,240000.0,0.0
51584,3174556,15105,18350.0,625,GKD,RECOMPRA,2026-03-04,625,ARCO NORTE,Zona 39,62599140,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,625.0,0.0,30000.0,0.0,240000.0,1,240000.0,0.0
112834,3174582,15105,22350.0,352,XPP,RECOMPRA,2026-03-04,352,SUR PONIENTE,Zona 07,35297009,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,352.0,0.0,44000.0,0.0,395000.0,1,395000.0,0.0
113671,3174649,15105,55700.0,343,JNP,RECOMPRA,2026-03-04,343,SUR PONIENTE,Zona 03,34395907,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,343.0,0.0,44000.0,0.0,769000.0,12,64083.333333333336,0.0
121135,3174658,15105,27000.0,42,ZEI,RECOMPRA,2026-03-04,42,ARCO NORTE,Zona 25,13396090,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,42.0,0.0,15000.0,0.0,470000.0,6,78333.33333333333,0.0
69686,3174699,15105,30350.0,32,VRZ,RECOMPRA,2026-03-04,32,SUR PONIENTE,Zona 08,3197307,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,32.0,0.0,44000.0,0.0,601000.0,2,300500.0,0.0
45835,3174717,15105,25350.0,51,PCH,RECOMPRA,2026-03-04,51,SUR PONIENTE,Zona 05,5799304,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,51.0,0.0,44000.0,0.0,640000.0,5,128000.0,0.0
80754,3174740,15105,39350.0,53,XNP,RECOMPRA,2026-03-04,53,SUR PONIENTE,Zona 05,197412,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,53.0,0.0,44000.0,0.0,436000.0,2,218000.0,0.0
127530,3174752,15105,25790.0,342,YFH,RECOMPRA,2026-03-04,342,SUR PONIENTE,Zona 03,34292963,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,342.0,0.0,44000.0,0.0,971000.0,9,107888.88888888889,0.0
129373,3174776,15105,9527.0,45,WWZ,RECOMPRA,2026-03-04,45,ARCO NORTE,Zona 34,4591917,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,45.0,0.0,60000.0,0.0,670000.0,1,670000.0,0.0
55478,3174810,15105,13350.0,981,YDH,RECOMPRA,2026-03-04,981,ARCO NORTE,Zona 34,98193874,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,981.0,0.0,60000.0,0.0,590000.0,4,147500.0,0.0
131865,3174867,15105,13350.0,122,HFW,RECOMPRA,2026-03-04,122,SUR PONIENTE,Zona 09,131865,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,122.0,0.0,44000.0,0.0,445000.0,1,445000.0,0.0
131866,3174876,15105,7350.0,123,TXA,NUEVO,2026-03-04,123,ARCO NORTE,Zona 36,131866,NUEVO,04-03-2026_15.xls,2026-03-04,15,10,2026,123.0,0.0,45000.0,0.0,400000.0,2,22500.0,0.0
120992,3174885,15105,16000.0,345,UIQ,RECOMPRA,2026-03-04,345,SUR PONIENTE,Zona 03,34593875,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,345.0,0.0,44000.0,0.0,1155000.0,7,165000.0,0.0
131867,3174894,15105,7350.0,565,XRJ,NUEVO,2026-03-04,565,ARCO NORTE,Zona 32,131867,NUEVO,04-03-2026_15.xls,2026-03-04,15,10,2026,565.0,0.0,60000.0,0.0,300000.0,4,15000.0,0.0
111489,3174902,15105,30350.0,53,XNP,RECOMPRA,2026-03-04,53,SUR PONIENTE,Zona 05,5393174,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,53.0,0.0,44000.0,0.0,436000.0,2,218000.0,0.0
46561,3174916,15105,48400.0,342,YFH,RECOMPRA,2026-03-04,342,SUR PONIENTE,Zona 03,34298442,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,342.0,0.0,44000.0,0.0,971000.0,9,107888.88888888889,0.0
108000,3174921,15105,45744.0,603,HLS,RECOMPRA,2026-03-04,603,SUR PONIENTE,Zona 04,60395595,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,603.0,0.0,44000.0,0.0,513000.0,5,102600.0,0.0
107244,3174954,15105,35400.0,1,AEJ,RECOMPRA,2026-03-04,341,SUR PONIENTE,Zona 10,34195185,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,,,,,,7,,
58987,3174972,15105,30350.0,561,SUD,RECOMPRA,2026-03-04,561,ARCO NORTE,Zona 35,56295658,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,561.0,0.0,45000.0,0.0,650000.0,1,650000.0,0.0
114791,3175016,15105,6350.0,114,YHL,RECOMPRA,2026-03-04,114,ARCO NORTE,Zona 33,195729,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,114.0,0.0,75000.0,0.0,590000.0,1,590000.0,0.0
68650,3175068,15105,195084.0,344,WDQ,RECOMPRA,2026-03-04,344,SUR PONIENTE,Zona 07,34498865,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,344.0,0.0,44000.0,0.0,712000.0,5,142400.0,0.0
78483,3175071,15105,94350.0,42,ZEI,RECOMPRA,2026-03-04,42,ARCO NORTE,Zona 25,4289982,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,42.0,0.0,15000.0,0.0,470000.0,6,78333.33333333333,0.0
105384,3175086,15105,20350.0,42,ZEI,RECOMPRA,2026-03-04,42,ARCO NORTE,Zona 25,4296856,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,42.0,0.0,15000.0,0.0,470000.0,6,78333.33333333333,0.0
95654,3175101,15105,12744.0,14,GQG,RECOMPRA,2026-03-04,14,SUR PONIENTE,Zona 02,7295481,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,14.0,0.0,44000.0,0.0,637000.0,1,637000.0,0.0
55441,3175116,15105,54350.0,32,VRZ,RECOMPRA,2026-03-04,32,SUR PONIENTE,Zona 08,3292941,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,32.0,0.0,44000.0,0.0,601000.0,2,300500.0,0.0
110859,3175131,15105,45350.0,1,SRF,RECOMPRA,2026-03-04,332,SUR PONIENTE,Zona 10,33298687,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,,,,,,7,,
41724,3175159,15105,25350.0,48,YNL,RECOMPRA,2026-03-04,48,ARCO NORTE,Zona 29,4699849,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,48.0,0.0,60000.0,0.0,1200000.0,2,600000.0,0.0
128968,3175178,15105,15574.0,215,ZDM,RECOMPRA,2026-03-04,215,SUR PONIENTE,Zona 02,6192442,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,215.0,0.0,44000.0,0.0,504000.0,4,126000.0,0.0
131869,3175197,15105,5350.0,603,XJH,NUEVO,2026-03-04,603,SUR PONIENTE,Zona 04,131869,NUEVO,04-03-2026_15.xls,2026-03-04,15,10,2026,603.0,0.0,44000.0,0.0,513000.0,1,44000.0,0.0
120752,3175217,15110,14350.0,342,XDF,RECOMPRA,2026-03-04,350,SUR PONIENTE,Zona 12,35096048,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,342.0,0.0,44000.0,0.0,971000.0,9,107888.88888888889,0.0
129473,3175233,15105,10350.0,622,UYP,RECOMPRA,2026-03-04,622,ARCO NORTE,Zona 33,62296019,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,622.0,0.0,45000.0,0.0,280000.0,1,280000.0,0.0
83594,3175258,15105,58350.0,91,VJU,RECOMPRA,2026-03-04,91,ARCO NORTE,Zona 26,9194540,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,91.0,0.0,30000.0,0.0,380000.0,1,380000.0,0.0
79357,3175272,15105,32350.0,211,USB,RECOMPRA,2026-03-04,211,ARCO NORTE,Zona 31,21193343,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,211.0,0.0,60000.0,0.0,530000.0,1,530000.0,0.0
131870,3175287,15110,30000.0,55,TTG,RECOMPRA,2026-03-04,55,SUR PONIENTE,Zona 11,131870,RECOMPRA,04-03-2026_15.xls,2026-03-04,15,10,2026,55.0,0.0,44000.0,0.0,634000.0,1,634000.0,0.0
131871,3175291,15105,20350.0,565,YKA,NUEVO,2026-03-04,565,ARCO NORTE,Zona 32,131871,NUEVO,04-03-2026_15.xls,2026-03-04,15,10,2026,565.0,0.0,60000.0,0.0,300000.0,4,15000.0,0.0
48563,3152625,15105,56000.0,343,FLO,RECOMPRA,2026-02-23,343,SUR PONIENTE,Zona 03,34397345,RECOMPRA,23-02-2026_12.xls,2026-02-23,12,9,2026,343.0,0.0,44000.0,0.0,769000.0,5,153800.0,0.0
81680,3152647,15105,9350.0,981,UIJ,RECOMPRA,2026-02-23,981,ARCO NORTE,Zona 34,98193312,RECOMPRA,23-02-2026_12.xls,2026-02-23,12,9,2026,981.0,0.0,60000.0,0.0,590000.0,2,295000.0,0.0
43818,3152662,15105,16500.0,133,ZGB,RECOMPRA,2026-02-23,133,SUR PONIENTE,Zona 01,13398841,RECOMPRA,23-02-2026_12.xls,2026-02-23,12,9,2026,133.0,0.0,44000.0,0.0,628000.0,6,104666.66666666667,0.0
113339,3152692,15105,4250.0,623,LSR,RECOMPRA,2026-02-23,623,ARCO NORTE,Zona 28,195901,RECOMPRA,23-02-2026_12.xls,2026-02-23,12,9,2026,623.0,0.0,30000.0,0.0,280000.0,1,280000.0,0.0
131593,3152717,15110,8350.0,133,DZP,RECOMPRA,2026-02-23,133,SUR PONIENTE,Zona 01,131593,RECOMPRA,23-02-2026_12.xls,2026-02-23,12,9,2026,133.0,0.0,44000.0,0.0,628000.0,6,104666.66666666667,0.0
48563,3152625,15105,56000.0,343,FLO,RECOMPRA,2026-02-23,343,SUR PONIENTE,Zona 03,34397345,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,343.0,0.0,44000.0,0.0,769000.0,15,51266.666666666664,0.0
81680,3152647,15105,9350.0,981,UIJ,RECOMPRA,2026-02-23,981,ARCO NORTE,Zona 34,98193312,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,981.0,0.0,60000.0,0.0,590000.0,5,118000.0,0.0
43818,3152662,15105,16500.0,133,ZGB,RECOMPRA,2026-02-23,133,SUR PONIENTE,Zona 01,13398841,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,133.0,0.0,44000.0,0.0,628000.0,10,62800.0,0.0
113339,3152692,15105,4250.0,623,LSR,RECOMPRA,2026-02-23,623,ARCO NORTE,Zona 28,195901,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,623.0,0.0,30000.0,0.0,280000.0,5,56000.0,0.0
131593,3152717,15110,8350.0,133,DZP,RECOMPRA,2026-02-23,133,SUR PONIENTE,Zona 01,131593,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,133.0,0.0,44000.0,0.0,628000.0,10,62800.0,0.0
47634,3152759,15105,10350.0,55,TTG,RECOMPRA,2026-02-23,55,SUR PONIENTE,Zona 11,5597404,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,55.0,0.0,44000.0,0.0,634000.0,4,158500.0,0.0
105392,3152816,15105,21350.0,123,ZFF,RECOMPRA,2026-02-23,123,ARCO NORTE,Zona 36,34795514,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,123.0,0.0,45000.0,0.0,400000.0,6,66666.66666666667,0.0
65834,3152825,15105,61800.0,49,QVR,RECOMPRA,2026-02-23,49,ARCO NORTE,Zona 27,4496299,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,49.0,0.0,30000.0,0.0,960000.0,6,160000.0,0.0
70824,3152832,15105,45955.0,628,ZFA,RECOMPRA,2026-02-23,628,ARCO NORTE,Zona 30,62897374,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,628.0,0.0,30000.0,0.0,590000.0,4,147500.0,0.0
67573,3152849,15105,30350.0,642,ZGB,RECOMPRA,2026-02-23,642,ARCO NORTE,Zona 32,56199296,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,642.0,0.0,60000.0,0.0,350000.0,1,350000.0,0.0
72390,3152852,15105,10580.0,344,YNB,RECOMPRA,2026-02-23,344,SUR PONIENTE,Zona 07,34594250,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,344.0,0.0,44000.0,0.0,712000.0,13,54769.230769230766,0.0
46151,3152881,15105,34800.0,345,PQT,RECOMPRA,2026-02-23,345,SUR PONIENTE,Zona 03,34597083,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,345.0,0.0,44000.0,0.0,1155000.0,12,96250.0,0.0
47452,3152903,15105,18744.0,602,HLS,RECOMPRA,2026-02-23,603,SUR PONIENTE,Zona 04,60396880,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,602.0,0.0,44000.0,0.0,275000.0,1,275000.0,0.0
76259,3152925,15105,34640.0,342,PHE,RECOMPRA,2026-02-23,342,SUR PONIENTE,Zona 03,34293355,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,342.0,0.0,44000.0,0.0,971000.0,7,138714.2857142857,0.0
47763,3152935,15105,10350.0,352,XVL,RECOMPRA,2026-02-23,352,SUR PONIENTE,Zona 07,31297347,NUEVO,23-02-2026_15.xls,2026-02-23,15,9,2026,352.0,0.0,44000.0,0.0,395000.0,3,14666.666666666666,0.0
60940,3152949,15105,16100.0,49,QVR,RECOMPRA,2026-02-23,49,ARCO NORTE,Zona 27,4998906,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,49.0,0.0,30000.0,0.0,960000.0,6,160000.0,0.0
43451,3152967,15105,23750.0,343,FLO,RECOMPRA,2026-02-23,343,SUR PONIENTE,Zona 03,34394798,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,343.0,0.0,44000.0,0.0,769000.0,15,51266.666666666664,0.0
85220,3152977,15105,25350.0,55,GZO,RECOMPRA,2026-02-23,55,SUR PONIENTE,Zona 11,5293371,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,55.0,0.0,44000.0,0.0,634000.0,4,158500.0,0.0
126605,3152981,15110,5350.0,42,ZEI,RECOMPRA,2026-02-23,42,ARCO NORTE,Zona 25,4290422,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,42.0,0.0,15000.0,0.0,470000.0,4,117500.0,0.0
45505,3153024,15105,43350.0,628,ZFA,RECOMPRA,2026-02-23,628,ARCO NORTE,Zona 30,62899273,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,628.0,0.0,30000.0,0.0,590000.0,4,147500.0,0.0
43635,3153062,15105,15744.0,22,ABH,RECOMPRA,2026-02-23,22,ARCO NORTE,Zona 27,2197820,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,22.0,0.0,60000.0,0.0,1140000.0,7,162857.14285714287,0.0
90700,3153171,15105,10774.0,26,BFF,RECOMPRA,2026-02-23,26,ARCO NORTE,Zona 37,2999496,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,26.0,0.0,30000.0,0.0,280000.0,2,140000.0,0.0
67822,3153217,15105,14350.0,343,FLO,RECOMPRA,2026-02-23,343,SUR PONIENTE,Zona 03,34397021,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,343.0,0.0,44000.0,0.0,769000.0,15,51266.666666666664,0.0
127238,3153277,15105,12574.0,342,PHE,RECOMPRA,2026-02-23,342,SUR PONIENTE,Zona 03,34299615,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,342.0,0.0,44000.0,0.0,971000.0,7,138714.2857142857,0.0
74548,3153286,15105,48000.0,343,FLO,RECOMPRA,2026-02-23,343,SUR PONIENTE,Zona 03,34397613,RECOMPRA,23-02-2026_15.xls,2026-02-23,15,9,2026,343.0,0.0,44000.0,0.0,769000.0,15,51266.666666666664,0.0
